source,id,name,rawName,type,latitude,longitude,areaSqm,areaLabel,areaCategory,address,region,coordinateLabel,updatedAt,originalId,osmId,osmName,matchedType
osm_unnamed,osm-node-6940690810,"Unnamed playground at 1.31015, 103.78523",,Unnamed playground,1.3101461,103.7852284,0,Area unavailable,Area unavailable,,South,"1.310146, 103.785228",,,osm-node-6940690810,"Unnamed playground at 1.31015, 103.78523",unnamed
osm_unnamed,osm-node-6982995095,"Unnamed playground at 1.34377, 103.71567",,Unnamed playground,1.343772,103.7156674,0,Area unavailable,Area unavailable,,West,"1.343772, 103.715667",,,osm-node-6982995095,"Unnamed playground at 1.34377, 103.71567",unnamed
osm_unnamed,osm-node-7000675949,"Unnamed playground at 1.34082, 103.70505",,Unnamed playground,1.3408245,103.7050519,0,Area unavailable,Area unavailable,,West,"1.340825, 103.705052",,,osm-node-7000675949,"Unnamed playground at 1.34082, 103.70505",unnamed
osm_unnamed,osm-node-7005502764,"Unnamed playground at 1.30860, 103.88668",,Unnamed playground,1.308597,103.8866845,0,Area unavailable,Area unavailable,,East,"1.308597, 103.886685",,,osm-node-7005502764,"Unnamed playground at 1.30860, 103.88668",unnamed
osm_unnamed,osm-node-7005504551,"Unnamed playground at 1.34212, 103.83508",,Unnamed playground,1.3421178,103.8350786,0,Area unavailable,Area unavailable,,Central,"1.342118, 103.835079",,,osm-node-7005504551,"Unnamed playground at 1.34212, 103.83508",unnamed
osm_unnamed,osm-node-7019828178,"Unnamed playground at 1.30673, 103.86136",,Unnamed playground,1.3067296,103.8613606,0,Area unavailable,Area unavailable,,South,"1.306730, 103.861361",,,osm-node-7019828178,"Unnamed playground at 1.30673, 103.86136",unnamed
osm_unnamed,osm-node-7021777671,"Unnamed playground at 1.31034, 103.83964",,Unnamed playground,1.3103421,103.8396366,0,Area unavailable,Area unavailable,,South,"1.310342, 103.839637",,,osm-node-7021777671,"Unnamed playground at 1.31034, 103.83964",unnamed
osm_unnamed,osm-node-7021777690,"Unnamed playground at 1.30723, 103.83610",,Unnamed playground,1.3072318,103.8360951,0,Area unavailable,Area unavailable,,South,"1.307232, 103.836095",,,osm-node-7021777690,"Unnamed playground at 1.30723, 103.83610",unnamed
osm_unnamed,osm-node-7038624346,"Unnamed playground at 1.44106, 103.82210",,Unnamed playground,1.4410588,103.822104,0,Area unavailable,Area unavailable,,North,"1.441059, 103.822104",,,osm-node-7038624346,"Unnamed playground at 1.44106, 103.82210",unnamed
osm_unnamed,osm-node-7048851685,"Unnamed playground at 1.31448, 103.90164",,Unnamed playground,1.3144803,103.901643,0,Area unavailable,Area unavailable,,East,"1.314480, 103.901643",,,osm-node-7048851685,"Unnamed playground at 1.31448, 103.90164",unnamed
osm_unnamed,osm-node-7100783760,"Unnamed playground at 1.31689, 103.87635",,Unnamed playground,1.3168938,103.8763482,0,Area unavailable,Area unavailable,,East,"1.316894, 103.876348",,,osm-node-7100783760,"Unnamed playground at 1.31689, 103.87635",unnamed
osm_unnamed,osm-node-7109221389,"Unnamed playground at 1.31528, 103.87353",,Unnamed playground,1.315284,103.8735335,0,Area unavailable,Area unavailable,,East,"1.315284, 103.873533",,,osm-node-7109221389,"Unnamed playground at 1.31528, 103.87353",unnamed
osm_unnamed,osm-node-7142009416,"Unnamed playground at 1.28452, 103.83058",,Unnamed playground,1.2845196,103.8305764,0,Area unavailable,Area unavailable,,South,"1.284520, 103.830576",,,osm-node-7142009416,"Unnamed playground at 1.28452, 103.83058",unnamed
osm_unnamed,osm-node-7142449855,"Unnamed playground at 1.33525, 103.85309",,Unnamed playground,1.3352539,103.8530911,0,Area unavailable,Area unavailable,,Central,"1.335254, 103.853091",,,osm-node-7142449855,"Unnamed playground at 1.33525, 103.85309",unnamed
osm_unnamed,osm-node-7207353169,"Unnamed playground at 1.44768, 103.83116",,Unnamed playground,1.4476755,103.8311648,0,Area unavailable,Area unavailable,,North,"1.447675, 103.831165",,,osm-node-7207353169,"Unnamed playground at 1.44768, 103.83116",unnamed
osm_unnamed,osm-node-7207356998,"Unnamed playground at 1.44729, 103.83155",,Unnamed playground,1.4472865,103.831546,0,Area unavailable,Area unavailable,,North,"1.447286, 103.831546",,,osm-node-7207356998,"Unnamed playground at 1.44729, 103.83155",unnamed
osm_unnamed,osm-node-7237918700,"Unnamed playground at 1.30787, 103.85869",,Unnamed playground,1.3078731,103.8586939,0,Area unavailable,Area unavailable,,South,"1.307873, 103.858694",,,osm-node-7237918700,"Unnamed playground at 1.30787, 103.85869",unnamed
osm_unnamed,osm-node-7254299270,"Unnamed playground at 1.31602, 103.88657",,Unnamed playground,1.3160212,103.8865657,0,Area unavailable,Area unavailable,,East,"1.316021, 103.886566",,,osm-node-7254299270,"Unnamed playground at 1.31602, 103.88657",unnamed
osm_unnamed,osm-node-7254455827,"Unnamed playground at 1.31841, 103.89895",,Unnamed playground,1.31841,103.8989454,0,Area unavailable,Area unavailable,,East,"1.318410, 103.898945",,,osm-node-7254455827,"Unnamed playground at 1.31841, 103.89895",unnamed
osm_unnamed,osm-node-7321009407,"Unnamed playground at 1.32480, 103.85687",,Unnamed playground,1.3248032,103.8568692,0,Area unavailable,Area unavailable,,Central,"1.324803, 103.856869",,,osm-node-7321009407,"Unnamed playground at 1.32480, 103.85687",unnamed
osm_unnamed,osm-node-7480584404,"Unnamed playground at 1.34016, 103.70188",,Unnamed playground,1.340161,103.70188,0,Area unavailable,Area unavailable,,West,"1.340161, 103.701880",,,osm-node-7480584404,"Unnamed playground at 1.34016, 103.70188",unnamed
osm_unnamed,osm-node-7480584405,"Unnamed playground at 1.34033, 103.70285",,Unnamed playground,1.3403337,103.7028496,0,Area unavailable,Area unavailable,,West,"1.340334, 103.702850",,,osm-node-7480584405,"Unnamed playground at 1.34033, 103.70285",unnamed
osm_unnamed,osm-node-7483330269,"Unnamed playground at 1.32731, 103.93025",,Unnamed playground,1.3273113,103.9302499,0,Area unavailable,Area unavailable,,East,"1.327311, 103.930250",,,osm-node-7483330269,"Unnamed playground at 1.32731, 103.93025",unnamed
osm_unnamed,osm-node-7483330271,"Unnamed playground at 1.32621, 103.92841",,Unnamed playground,1.3262092,103.9284079,0,Area unavailable,Area unavailable,,East,"1.326209, 103.928408",,,osm-node-7483330271,"Unnamed playground at 1.32621, 103.92841",unnamed
osm_unnamed,osm-node-7483332196,"Unnamed playground at 1.32959, 103.93540",,Unnamed playground,1.329585,103.9353972,0,Area unavailable,Area unavailable,,East,"1.329585, 103.935397",,,osm-node-7483332196,"Unnamed playground at 1.32959, 103.93540",unnamed
osm_unnamed,osm-node-7483791154,"Unnamed playground at 1.33199, 103.92518",,Unnamed playground,1.3319907,103.9251803,0,Area unavailable,Area unavailable,,East,"1.331991, 103.925180",,,osm-node-7483791154,"Unnamed playground at 1.33199, 103.92518",unnamed
osm_unnamed,osm-node-7500260718,"Unnamed playground at 1.32929, 103.93282",,Unnamed playground,1.3292902,103.9328216,0,Area unavailable,Area unavailable,,East,"1.329290, 103.932822",,,osm-node-7500260718,"Unnamed playground at 1.32929, 103.93282",unnamed
osm_unnamed,osm-node-7500260722,"Unnamed playground at 1.33026, 103.93297",,Unnamed playground,1.3302594,103.9329745,0,Area unavailable,Area unavailable,,East,"1.330259, 103.932975",,,osm-node-7500260722,"Unnamed playground at 1.33026, 103.93297",unnamed
osm_unnamed,osm-node-7516143255,"Unnamed playground at 1.32238, 103.94087",,Unnamed playground,1.3223843,103.9408702,0,Area unavailable,Area unavailable,,East,"1.322384, 103.940870",,,osm-node-7516143255,"Unnamed playground at 1.32238, 103.94087",unnamed
osm_unnamed,osm-node-7561385920,"Unnamed playground at 1.33080, 103.93399",,Unnamed playground,1.3308029,103.9339887,0,Area unavailable,Area unavailable,,East,"1.330803, 103.933989",,,osm-node-7561385920,"Unnamed playground at 1.33080, 103.93399",unnamed
osm_unnamed,osm-node-7564549625,"Unnamed playground at 1.33658, 103.92276",,Unnamed playground,1.3365784,103.9227558,0,Area unavailable,Area unavailable,,East,"1.336578, 103.922756",,,osm-node-7564549625,"Unnamed playground at 1.33658, 103.92276",unnamed
osm_unnamed,osm-node-7564549626,"Unnamed playground at 1.33570, 103.92309",,Unnamed playground,1.3357005,103.9230851,0,Area unavailable,Area unavailable,,East,"1.335700, 103.923085",,,osm-node-7564549626,"Unnamed playground at 1.33570, 103.92309",unnamed
osm_unnamed,osm-node-7626071161,"Unnamed playground at 1.31536, 103.87020",,Unnamed playground,1.315359,103.8702036,0,Area unavailable,Area unavailable,,South,"1.315359, 103.870204",,,osm-node-7626071161,"Unnamed playground at 1.31536, 103.87020",unnamed
osm_unnamed,osm-node-7669827452,"Unnamed playground at 1.31838, 103.88500",,Unnamed playground,1.3183818,103.8850031,0,Area unavailable,Area unavailable,,East,"1.318382, 103.885003",,,osm-node-7669827452,"Unnamed playground at 1.31838, 103.88500",unnamed
osm_unnamed,osm-node-7729510645,"Unnamed playground at 1.37144, 103.89424",,Unnamed playground,1.3714414,103.8942398,0,Area unavailable,Area unavailable,,East,"1.371441, 103.894240",,,osm-node-7729510645,"Unnamed playground at 1.37144, 103.89424",unnamed
osm_unnamed,osm-node-7821683864,"Unnamed playground at 1.27641, 103.81890",,Unnamed playground,1.2764058,103.8189031,0,Area unavailable,Area unavailable,,South,"1.276406, 103.818903",,,osm-node-7821683864,"Unnamed playground at 1.27641, 103.81890",unnamed
osm_unnamed,osm-node-7852081338,"Unnamed playground at 1.39331, 103.89700",,Unnamed playground,1.3933075,103.8969951,0,Area unavailable,Area unavailable,,East,"1.393307, 103.896995",,,osm-node-7852081338,"Unnamed playground at 1.39331, 103.89700",unnamed
osm_unnamed,osm-node-7949716203,"Unnamed playground at 1.38660, 103.89560",,Unnamed playground,1.3865987,103.8955978,0,Area unavailable,Area unavailable,,East,"1.386599, 103.895598",,,osm-node-7949716203,"Unnamed playground at 1.38660, 103.89560",unnamed
osm_unnamed,osm-node-7951594628,"Unnamed playground at 1.33788, 103.84326",,Unnamed playground,1.3378769,103.8432576,0,Area unavailable,Area unavailable,,Central,"1.337877, 103.843258",,,osm-node-7951594628,"Unnamed playground at 1.33788, 103.84326",unnamed
osm_unnamed,osm-node-8059363187,"Unnamed playground at 1.33017, 103.84290",,Unnamed playground,1.3301709,103.8428966,0,Area unavailable,Area unavailable,,Central,"1.330171, 103.842897",,,osm-node-8059363187,"Unnamed playground at 1.33017, 103.84290",unnamed
osm_unnamed,osm-node-8059368620,"Unnamed playground at 1.44223, 103.77605",,Unnamed playground,1.4422299,103.7760487,0,Area unavailable,Area unavailable,,North,"1.442230, 103.776049",,,osm-node-8059368620,"Unnamed playground at 1.44223, 103.77605",unnamed
osm_unnamed,osm-node-8059380839,"Unnamed playground at 1.33112, 103.84190",,Unnamed playground,1.3311162,103.8419021,0,Area unavailable,Area unavailable,,Central,"1.331116, 103.841902",,,osm-node-8059380839,"Unnamed playground at 1.33112, 103.84190",unnamed
osm_unnamed,osm-node-8266901030,"Unnamed playground at 1.32793, 103.85009",,Unnamed playground,1.32793,103.850092,0,Area unavailable,Area unavailable,,Central,"1.327930, 103.850092",,,osm-node-8266901030,"Unnamed playground at 1.32793, 103.85009",unnamed
osm_unnamed,osm-node-8295530035,"Unnamed playground at 1.26809, 103.81508",,Unnamed playground,1.2680935,103.8150775,0,Area unavailable,Area unavailable,,South,"1.268093, 103.815078",,,osm-node-8295530035,"Unnamed playground at 1.26809, 103.81508",unnamed
osm_unnamed,osm-node-8374180064,"Unnamed playground at 1.38879, 103.89275",,Unnamed playground,1.3887889,103.8927468,0,Area unavailable,Area unavailable,,East,"1.388789, 103.892747",,,osm-node-8374180064,"Unnamed playground at 1.38879, 103.89275",unnamed
osm_unnamed,osm-node-8374180073,"Unnamed playground at 1.38807, 103.89309",,Unnamed playground,1.3880714,103.8930895,0,Area unavailable,Area unavailable,,East,"1.388071, 103.893090",,,osm-node-8374180073,"Unnamed playground at 1.38807, 103.89309",unnamed
osm_unnamed,osm-node-8419773604,"Unnamed playground at 1.39394, 103.88658",,Unnamed playground,1.3939413,103.8865773,0,Area unavailable,Area unavailable,,East,"1.393941, 103.886577",,,osm-node-8419773604,"Unnamed playground at 1.39394, 103.88658",unnamed
osm_unnamed,osm-node-8427188787,"Unnamed playground at 1.32427, 103.85833",,Unnamed playground,1.3242745,103.8583294,0,Area unavailable,Area unavailable,,Central,"1.324275, 103.858329",,,osm-node-8427188787,"Unnamed playground at 1.32427, 103.85833",unnamed
osm_unnamed,osm-node-8427245773,"Unnamed playground at 1.32741, 103.84244",,Unnamed playground,1.3274092,103.8424376,0,Area unavailable,Area unavailable,,Central,"1.327409, 103.842438",,,osm-node-8427245773,"Unnamed playground at 1.32741, 103.84244",unnamed
osm_unnamed,osm-node-8427246556,"Unnamed playground at 1.32633, 103.85937",,Unnamed playground,1.3263316,103.8593723,0,Area unavailable,Area unavailable,,Central,"1.326332, 103.859372",,,osm-node-8427246556,"Unnamed playground at 1.32633, 103.85937",unnamed
osm_unnamed,osm-node-8427253619,"Unnamed playground at 1.33024, 103.85687",,Unnamed playground,1.3302369,103.8568662,0,Area unavailable,Area unavailable,,Central,"1.330237, 103.856866",,,osm-node-8427253619,"Unnamed playground at 1.33024, 103.85687",unnamed
osm_unnamed,osm-node-8448304019,"Unnamed playground at 1.38427, 103.90132",,Unnamed playground,1.384273,103.9013217,0,Area unavailable,Area unavailable,,East,"1.384273, 103.901322",,,osm-node-8448304019,"Unnamed playground at 1.38427, 103.90132",unnamed
osm_unnamed,osm-node-8448501867,"Unnamed playground at 1.38820, 103.89845",,Unnamed playground,1.3882018,103.8984484,0,Area unavailable,Area unavailable,,East,"1.388202, 103.898448",,,osm-node-8448501867,"Unnamed playground at 1.38820, 103.89845",unnamed
osm_unnamed,osm-node-8474604959,"Unnamed playground at 1.39511, 103.91395",,Unnamed playground,1.3951053,103.913954,0,Area unavailable,Area unavailable,,East,"1.395105, 103.913954",,,osm-node-8474604959,"Unnamed playground at 1.39511, 103.91395",unnamed
osm_unnamed,osm-node-8474604964,"Unnamed playground at 1.39436, 103.91457",,Unnamed playground,1.3943639,103.9145692,0,Area unavailable,Area unavailable,,East,"1.394364, 103.914569",,,osm-node-8474604964,"Unnamed playground at 1.39436, 103.91457",unnamed
osm_unnamed,osm-node-8474939106,"Unnamed playground at 1.40426, 103.90549",,Unnamed playground,1.4042622,103.9054872,0,Area unavailable,Area unavailable,,East,"1.404262, 103.905487",,,osm-node-8474939106,"Unnamed playground at 1.40426, 103.90549",unnamed
osm_unnamed,osm-node-8474939112,"Unnamed playground at 1.40464, 103.90484",,Unnamed playground,1.4046404,103.9048406,0,Area unavailable,Area unavailable,,East,"1.404640, 103.904841",,,osm-node-8474939112,"Unnamed playground at 1.40464, 103.90484",unnamed
osm_unnamed,osm-node-8481691705,"Unnamed playground at 1.39619, 103.89680",,Unnamed playground,1.396185,103.8968003,0,Area unavailable,Area unavailable,,East,"1.396185, 103.896800",,,osm-node-8481691705,"Unnamed playground at 1.39619, 103.89680",unnamed
osm_unnamed,osm-node-8481940636,"Unnamed playground at 1.39539, 103.88838",,Unnamed playground,1.3953931,103.8883844,0,Area unavailable,Area unavailable,,East,"1.395393, 103.888384",,,osm-node-8481940636,"Unnamed playground at 1.39539, 103.88838",unnamed
osm_unnamed,osm-node-8481940640,"Unnamed playground at 1.39552, 103.88881",,Unnamed playground,1.3955199,103.888811,0,Area unavailable,Area unavailable,,East,"1.395520, 103.888811",,,osm-node-8481940640,"Unnamed playground at 1.39552, 103.88881",unnamed
osm_unnamed,osm-node-8482240485,"Unnamed playground at 1.39489, 103.89168",,Unnamed playground,1.3948923,103.8916842,0,Area unavailable,Area unavailable,,East,"1.394892, 103.891684",,,osm-node-8482240485,"Unnamed playground at 1.39489, 103.89168",unnamed
osm_unnamed,osm-node-8482240486,"Unnamed playground at 1.39483, 103.89128",,Unnamed playground,1.3948313,103.8912758,0,Area unavailable,Area unavailable,,East,"1.394831, 103.891276",,,osm-node-8482240486,"Unnamed playground at 1.39483, 103.89128",unnamed
osm_unnamed,osm-node-8496121618,"Unnamed playground at 1.34858, 103.87406",,Unnamed playground,1.3485804,103.8740612,0,Area unavailable,Area unavailable,,East,"1.348580, 103.874061",,,osm-node-8496121618,"Unnamed playground at 1.34858, 103.87406",unnamed
osm_unnamed,osm-node-8496121620,"Unnamed playground at 1.34725, 103.87414",,Unnamed playground,1.347245,103.874145,0,Area unavailable,Area unavailable,,East,"1.347245, 103.874145",,,osm-node-8496121620,"Unnamed playground at 1.34725, 103.87414",unnamed
osm_unnamed,osm-node-8496214603,"Unnamed playground at 1.34424, 103.87773",,Unnamed playground,1.3442424,103.8777277,0,Area unavailable,Area unavailable,,East,"1.344242, 103.877728",,,osm-node-8496214603,"Unnamed playground at 1.34424, 103.87773",unnamed
osm_unnamed,osm-node-8527342120,"Unnamed playground at 1.31368, 103.81005",,Unnamed playground,1.3136768,103.8100484,0,Area unavailable,Area unavailable,,South,"1.313677, 103.810048",,,osm-node-8527342120,"Unnamed playground at 1.31368, 103.81005",unnamed
osm_unnamed,osm-node-8527778354,"Unnamed playground at 1.31660, 103.80748",,Unnamed playground,1.3165976,103.8074816,0,Area unavailable,Area unavailable,,South,"1.316598, 103.807482",,,osm-node-8527778354,"Unnamed playground at 1.31660, 103.80748",unnamed
osm_unnamed,osm-node-8548126428,"Unnamed playground at 1.38551, 103.89187",,Unnamed playground,1.385512,103.8918688,0,Area unavailable,Area unavailable,,East,"1.385512, 103.891869",,,osm-node-8548126428,"Unnamed playground at 1.38551, 103.89187",unnamed
osm_unnamed,osm-node-8548247951,"Unnamed playground at 1.37861, 103.89193",,Unnamed playground,1.3786122,103.8919324,0,Area unavailable,Area unavailable,,East,"1.378612, 103.891932",,,osm-node-8548247951,"Unnamed playground at 1.37861, 103.89193",unnamed
